user_id,created_at,screen_name,name,text,lang,description,followers_count,gender,state,depressed,keyword
x1298007147712716800,2021-04-16T01:48:43Z,amandaboyd144,Amanda,Kingdom gives me so much anxiety 😟,en,Ohio 27 loves Kpop BTS Army Multi Stan,151,female,Michigan,1,1
x965836982940135424,2021-04-15T22:03:11Z,flightless_birb,Birb,"I'm depressed -
I have anxiety -
Please I just need -
🍃Rune Factory 5 western release date🍃",en,"Birb | She/Her | ENG/ESP | Lvl: 18+ |
Vtuber account: @birbu_vtuber",608,male,California,1,1
x746059169212563456,2021-04-17T03:48:29Z,argdarvey,jimena,Someday *,en,"dumb and can't type french kind of person.

the fandom's sleep watcher.

let's say it's multifandom but the truth it's mostly suits",251,female,Texas,0,0
x156539237,2021-04-17T03:48:37Z,usa04kira,さく,ボトルを持ったら、ぬるぬる…il||li (OдO`) il||li,ja,西川貴教さんが大スキ（*´ω｀*～♪ただいま、舞台にどぶり中。鈴木さん、佐藤くん、荒牧くんがとくに好き。グッズの交換ちょいちょいお願いします。成人済みです。,466,female,South Dakota,0,0
x80276587,2021-04-15T21:40:19Z,undefin3,undefined,@vlasva @diary_lonely @txtfrombrand Ovo dana juga gitu kalo mau transfer antar bank mah. Bedanya flip fungsi nya cuma transfer doang. Jadi dari awal yaa kudu masukin ktp,in,undefined,147,male,California,0,1
x1050253964648824832,2021-04-16T02:08:54Z,yonxgron,վօղ×ց ɾօղ 🌙,"Y’all probably wanna know my story.. I’m just a happy lit nigga from philly who expresses his feelings in music 

depression and pain is just a lot of what I’m feeling...",en,W𝑒𝑙𝑐𝑜𝑚𝑒 2 M𝑦 W𝑜𝑟𝑙𝑑 𒊹︎ 𝑃𝑜𝑝𝑢𝑙𝑎𝑟 𝐿𝑜𝑛𝑒𝑟..!! 🎸,259,female,Michigan,1,1
x110556913,2021-04-15T21:50:52Z,StephanieisLive,Stephanie,How #passwordanxiety is #impacting individuals and organizations? 🤷‍♀️ https://t.co/XQ602ujE3J,en,"Hey Its Stephanie!
Video/Social Media Producer, and Tech Guru. Like Monster Hockey. Not obsessed over @nickjonas. 
Follower of Jesus Christ. #Yolo!",3674,female,Idaho,0,1
x926607348147224577,2021-04-16T01:13:17Z,SAPPHODlLS,bug🦡,sorry for ranting abt anxiety stuff w school presentations on the tl i am just very mad at a teacher who is Not getting it through his thick skull that i physically can't do presentations in front of entire classes &amp; i haven't been able to for years,en,"every time you tell a story, you create a new world, a new universe. every time. ミ☆✿★ | they/them (+ neos, in about me part of carrd)",674,female,Pennsylvania,1,1
x266930393,2021-04-17T03:48:31Z,gorikida0114,内田淳一,"格闘技ラブコメ漫画「ゆうすけあやの」・第8話

#武道 #格闘技 #漫画 #漫画好きと繋がりたい  #イラスト #ゆうすけあやの

これまでのお話など↓↓↓
https://t.co/CL1fY2kiFY https://t.co/MKOHbrdY5f",ja,"デザイン関連の仕事をしつつ格闘技漫画やブログを随時更新中。過去の漫画→https://t.co/XUTA2uQhvW
空道歴14年弐段・柔術2年青帯。
【空道の入賞歴】
2012空道全日本体力別優勝
2013空道アジアカップウラジオストク大会3位
2014空道世界大会出場",177,female,Delaware,0,0
x4029429418,2021-04-16T01:59:23Z,tahmeedtweets,•• IntrovertPlayboii / MonkmodeTA ••,"Laying around scrolling your phone all day is a sure-fiere way to feel depressed.

Frying out the dopamine receptors in your brain on top of all the other bad habits you have.

Free yourself from these modern chains",en,A Determined Young Man **In Development** Executing On The Daily.    https://t.co/bifK8Xdjw1,134,female,Utah,1,1
x1336774014119895040,2021-04-16T01:29:43Z,delxwalls,‎‏ً delf lvs mai 👞🧢 | cony’s sweet 16,@zaynmalik the video is beautiful and really helped me with my anxiety today❤️,en,# keep your head up | @lauxstyle,2251,female,New York,1,1
x1151973137992617984,2021-04-16T01:49:45Z,DMothz,Duskⓥ,"on the other hand, if there is something wrong i’ll be horribly anxious the entire time and i fucking hate that feeling",en,"angry vegetation™ // lupin III, aot, one piece and other anime (spoilers!) // insects, reptiles & arachnids // gaming (mostly ace attorney) // music // 18 yo",19,female,Texas,1,1
x1038407038181826560,2021-04-17T03:48:17Z,Gih_cxpaldi,Giovanna loves MSK,@SkiddSteeler My superpower ✨😌,en,Wrestling | sometimes I talk about Doctor Who | lost my main account: @Gih_capaldi,427,female,Tennessee,0,0
x965822922471297025,2021-04-17T03:48:37Z,LeiSaysGoGays,Leila🏳️‍⚧️🏳️‍🌈,MARMO YOURE MY DAD,en,"lyssy lyssy, give me titties // trans SW",501,female,Ohio,0,0
x773091344310935552,2021-04-16T03:35:07Z,suicide__ux,ゐ,"Another お譲り頂ける方探してます

【日時】4.5.7.11.12.14以外
【金額】ご提示ください
【枚数】1枚（9.13のみ2枚）
【取引】先払い以外

お心当たりのある方がいらっしゃいましたらご連絡をお願い致します。

#Another交換  #Another譲 #春松竹譲 #Another求 #Lilかんさい譲 #Lilかんさい求",ja,返信が24時間以内にない方はお取引キャンセルさせていただく場合がございます。,18,female,Texas,0,1
x1349804171936067584,2021-04-17T03:48:37Z,B0rahaeAmiii,🌬️BᴇʀɴᴀOɴʟʏ⁷⛓️🎫,"@SayakaHe28 @BTS_twt Me sirve, no, really, muchas gracias 🛐",es,"@BTS_twt   ᴘᴀᴠᴇᴅ ᴛʜᴇ ᴡᴀʏ🌙
☾︎ ONLY ARMY
✞︎Harry Potter mi religión𓅓 Potterhead,
Halsey✨
We not are seven with ﹕you⠁♥︎ ≀ ❍ !  •.  Yoongi mi varón",298,female,North Carolina,1,0
x145930611,2021-04-17T03:48:17Z,1125Dee,-D-,Louis is definitely my 5L bias. 😂,en,Sone. Blink. 🐍,190,female,Florida,0,0
x1379451909816258562,2021-04-17T03:48:33Z,Aj_sochan_mitai,柄,「身をまかせて...いいですか？」聞く度にエッチだ...となる,ja,JJネタバレ隔離用壁打　ツイート多い！　本部→@kankitsu_lui,251,female,Connecticut,0,0
x1330664199954059268,2021-04-17T03:48:14Z,DaysiFujoshi,𝒃𝒆Daisylafujohsi ᵕ ᴥ ᵕ🎫,"@maclarmy_17 @BTS_twt 2-solita
#BTSARMY #BestFanArmy #iHeartAwards @BTS_twt",es,"ⁿⁱᵃᵍᵃʳᵃ ᵖʰᵒ ᵖʰᵒ!!
💜✨",74,female,New York,0,0
x1367395979666808833,2021-04-16T02:11:59Z,laineden,lain ❥,okay guys i’m logging off for tonight bc my anxiety is really bad but i’ll continue my nonsense tomorrow goodnight 💞,en,twenty-two. libra. chaoshead. ♡,336,female,Georgia,1,1
x1629796866,2021-04-17T03:48:13Z,melllon244,めろんぱん™🐾,次生まれ代わったら、人権のある起床時間と、きっちりお昼ごはん食べれる職種に就くんだ～,ja,"べろべろばぁ～🤪

https://t.co/pBt4JOxPIB",235,female,Ohio,0,0
x1282750457430056962,2021-04-16T01:26:17Z,whorexauras,imi,this hw has me wanting to end my life 😹😹😹😹😹,en,17 | she/her,3,female,Missouri,1,1
x1287063462934323202,2021-04-16T03:42:51Z,vincecollector,VF,@bryanalvarez There is no ratings war. WWE doesn’t care about any other shows and their owners are already set for life lol it’s mostly aew fans that get anxiety over their weekly ratings,en,NA,4,female,Oregon,1,1
x1279584363588583425,2021-04-16T04:04:56Z,lofi_charm,soap,@lonely_chai gn!!,und,"she/they/he, white, 24, ♈️📼🚪☁️spiral/lonely aligned | martin k blackwood my beloved ☕️🐄| peddling The Sheridan Tapes Agenda to  you! yes you! :)",285,male,California,0,1
x50807043,2021-04-16T01:40:51Z,Weela78,Masked Avenger 😷,@starsrewritten So amazing the power that animals have on us. My pet helps greatly with my anxiety. I can't imagine how amazing it must be to be able to get some furry love while at the hospital!,en,CEO of this account. 🇨🇦,136,female,Massachusetts,1,1
x1356816323037196288,2021-04-17T03:48:27Z,C91649858,中途,昨日ワンライで書いたバジトリオの話、中学ダブるほどお馬鹿な場地さんが素数の話する？って思ったりもしたんだけど、持論としてヤンキーってちょっと厨二ぽいモチーフとかには詳しいイメージがあって、だからこういう話題もありかなーと思ったんですという言い訳。,ja,成人済 腐 字書きの東卍垢。ばじふゆ/とらふゆ/ドラマイ/イヌココ雑多。地雷なしの本誌派 書いたものはモーメント。何かありましたら→ https://t.co/OEpQbcZ1sB,31,female,New York,0,0
x1085507812661313536,2021-04-17T03:48:42Z,BrunnaLetticia1,Brunna Letticia,@_anaaaluisa Tem que treinar mais um pouquinho ainda kkkkkk,pt,✨1️⃣7️⃣ Insta: https://t.co/l3pPKaogfL,1480,female,Colorado,0,0
x4837998134,2021-04-17T03:48:23Z,Rose60084315,RION.K,@Chiko__real 😱,und,龍谷 国際文化,103,female,Texas,0,0
x56871209,2021-04-15T20:20:11Z,lin_ketchup,Linda ✿,@taniaBear_3 Congrats! I used to get super anxious too. You will get more and more confident as you get to know your kiddos!,en,noodle head,399,female,Georgia,1,1
x1260491282721509377,2021-04-17T03:48:14Z,RKDubey66273067,रामकृष्ण दुबे,@GondaWale_Gulab जय माता दी,hi,NA,188,female,California,0,0
x1290155287832219648,2021-04-17T03:48:30Z,cutelioncubs,‍ 🏳️‍⚧️Lion (pH7)🏳️‍⚧️🦁🦈🐱,"@SStar716 @Isaiah3C a little biiiiit
talking to girls is overrated though, you shouldn’t be sadd",en,catgirl bitch. meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow purr purrr purrrr prrr nyaa purrrrr meow 🇨🇦,1213,female,Virginia,1,0
x933840344449417221,2021-04-17T03:48:21Z,txtmystic,jules 𖧵,@reason_yeon cada dia mais perdendo as esperanças,pt,⌕. txt - 𝘴𝘢𝘧𝘦'𝘱𝘭𝘢𝘤𝘦៹ 💫 she/her • fan account,2511,female,California,0,0
x1240639447651123206,2021-04-16T01:32:21Z,Klysenix,@Klysenix,"Besties
Is There any free counseling in your place?
I just got diagnosed with separation anxiety
a reply means a lot",en,Hiiii!!!,129,male,Mississippi,1,1
x1142694054401982465,2021-04-17T03:48:18Z,seungin_20,i am: lizz⁸,"°•Day 105/365•°

Gracias por aparecer😞🤍

                                                     15/04/2021 https://t.co/6DXaHGZvMC",es,"\\\\chatting with my loves❤️

✨Stray Kids are my priority always✨",363,female,Texas,0,0
x1343358704608047104,2021-04-16T02:44:16Z,Ethan_Edits___,B̸l̸a̸n̸k̸F̸a̸c̸e̸d̸,There are times where I just want to end my life,en,"Jschlatt fan/SLIPKNOT ALL THE WAY/ TLT TOO/ 8-bit games are the shit and I'm VV Insecure and easy to hate. 
8/29/20 🥺❤️ @cutiewithahalo",14,female,Arizona,1,1
x2309297431,2021-04-17T03:48:25Z,AJC4others,Allen J Cannon,https://t.co/yvxAlyRt5c 😳😳😳😲😲 language alert... But the sentiment is so understandable.,en,"For others, not💰not fame, If we want people to do the right thing START w/ fearless accountability. BE YOUR best & not FOR SALE! #CannonFire2022NJ",18265,male,New York,0,0
x1346647098368802816,2021-04-17T03:48:19Z,zakkkiiiy,りんごあめ,@766Lokser そうそれ！,ja,大学生(22)♂️|スプラトゥーン2|Apex|ヒューマンフォールフラット|気軽に絡んでください！,36,female,New Jersey,0,0
x1252582122709061633,2021-04-17T03:48:39Z,ThangaD19387140,தளபதி தங்கத்துரை,எல்லோரையும் சிரிக்க வைத்தவர் இன்று அழுக வைத்து சென்றுவிட்டார்....நீங்கள் மறையலாம் உங்கள் புகழ் என்றும் மறையாது.... போடிநகர தளபதிவிஜய் மக்கள்இயக்கம்.  சார்பாக ஆழ்ந்த இரங்கலை😭 தெரிவித்துகொள்கிறோம்**🙏 https://t.co/T0LtjNhaJk,ta,தளபதி தங்கத்துரை,85,female,Colorado,0,0
x923891983604703232,2021-04-16T02:05:03Z,sensitivekids1,Parenting the Highly Sensitive Child,Does your #highlysensitive child struggle with the pool &amp; swimming? Find out why and get some tips to help them feel more comfortable around water.   https://t.co/LicC7GCYUn  … …  #hsp #sensory  #parenting #pool #anxiety https://t.co/HGQVHmdIZD,en,Helping parents of #highlysensitive children | #Boymom | #Blogger | #HSP | #HSC | #sensory | #selectivemutism  | FREE HSP printables: https://t.co/WB5SFqaNeo,2639,male,North Dakota,1,1
x1307779937336729602,2021-04-15T23:51:28Z,JessiNJustinH,JessiNJustinH2217,@Shes_anxious I believe in you! 🙌🏻,en,Average Fortnite player trying to survive if the sweats will let me! I like to have fun! I’m a proud wife and mama of 4! ❤️❤️❤️❤️,403,female,California,1,1
x1221902083210776576,2021-04-17T03:48:21Z,Stefany_dmgs,s̑̈t̑̈ȇ̈f̑̈ȃ̈n̑̈y̑̈y̑̈,"@anaaluiza_m amg c tbm não vale nada,ilude todo mundo",pt,𝒔𝒐𝒎𝒐𝒔 𝒍𝒊𝒗𝒓𝒆𝒔 𝒆 𝒆𝒔𝒕𝒆 𝒆́ 𝒐 𝒊𝒏𝒇𝒆𝒓𝒏𝒐...💢,398,female,New Mexico,0,0
x1250253446504210433,2021-04-17T03:48:24Z,DaisySt,ray namo do adrien,@witchbarnes inesquecível https://t.co/k3Mi6Zuxs2,pt,"🌼| What's gonna be left of the world if you're not in it?
📚| 10/15   (ela/dela)  -multifandom",1566,male,North Carolina,0,0
x1382891901263736834,2021-04-16T03:13:22Z,CUnicorn89,ChubbyUnicorn89,Lonely Vibes https://t.co/yOt81YFbqx,en,"32
Gay🏳️‍🌈
Taken💍
Libra♎️
Just Vibe 🕉✌🏽☮️",0,female,California,0,1
x1239433872057577472,2021-04-17T03:48:18Z,JstnVlln,𝑜𝒾𝓈𝒽𝒾,pa kiss nga ng kili-kili mo baby🥺,tl,waaah,73,female,Florida,0,0
x949002056991367168,2021-04-15T22:58:10Z,RealOG_,ً,"Respect the code, a nigga's calling from the pen
Colombian neck-ties on the outside from within
And then, your momma never see you again
Casket to never wake up plastered in MAC make-up, huh
Niggas can't hear you talking from the sky",en,I’m stuck on fast forward while most of y’all digress Contigency plan incase Jack jacks @iRealOG,5262,female,New York,1,1
x2201679848,2021-04-17T03:48:40Z,LeafElement,あくあえれめんと,フロリかわいい,ja,FF14@アニマ鯖 AquaElement/warthunder LxExAxF/ミリタリー系(戦車・航空機)プラモ/自作PC勢/アークナイツBSW過激派ドクター,140,female,Montana,0,0
x1348445912738230273,2021-04-16T00:08:16Z,WCTHelps,WCTHelps,"@texasartmama2 I will be praying, Laura!! Depression is so painful and hard — for the individual but also for the family and friends that journey with them!! Much love!! ❤️❤️",en,"It's been a rough year. Our highest priority is that we all stay safe. Please DM this account if you need support, connection, or prayer with a “WCT Buddy”",504,male,Louisiana,1,1
x1375206065571164160,2021-04-17T03:48:36Z,m_m_4_4_,みぃ🍔,今日のお昼はミニきつねうどん(カップ麺)🍜,ja,最推し禪院真希ちゃん(夢思考有)￤社会人(20↑🚺)￤東海住み,43,female,Texas,0,0
x1303118577310920704,2021-04-17T03:48:30Z,cocosamachannel,ココ様チャンネル,"おはよーーー！
って言うかもう昼〜。
いまだにパジャマ〜。
ピンクリップで
お人形さんみたいになりたいのに
ピンクリップが似合わない人。
似合わないのわかってて
時々塗りたくなる。笑
それが今日。笑
今日はカラコンなし。 https://t.co/LuBTUqnrES",ja,"三十路専業主婦YouTube始めました。
3人の子育てをしながら
ドキドキライブで生配信してます♡
主婦の限られた時間の中で
更新中〜( ⁎ᵕᴗᵕ⁎ )❤︎

Instagram➡https://t.co/XcTFblmsFp",52,female,Illinois,0,0
x944558089197428736,2021-04-17T03:48:28Z,ytkmns,ポテサラ大爆発 / PrivateProvenPirate,"カレー味のウンコ
ウンコ味のカレー
どちらにしてもウンコ
そんな色のギター",ja,機械族・地属性・レベル10 / バンド「キレる十代」はじめました,297,female,Georgia,0,0
x1267180324330582022,2021-04-15T20:39:59Z,nom3ecognom3,Scopa Tina,"Depression, the secret we share | Andrew Solomon https://t.co/NzS3LoWHvV ve lo consiglio ciao",it,she/her⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ put a price on emotion I'm looking for something to buy ⠀⠀⠀⠀,72,female,California,0,1
x291867372,2021-04-16T00:36:47Z,Clockbrake,David Holman,@DougBierend @samswey Have u seen the suicide rates by race too,en,Independent writer currently in Florida.,23,male,North Carolina,0,1
x285229647,2021-04-17T03:48:36Z,kacmute,Kacie Ballard,I CANT resist the urge to chug water right before bed it just feels so good,en,Sassy. Moody. Nasty.,352,male,Texas,1,0
